"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","is_valid","image_to_show","probed_trial","probed_context","correct"
"","do_trial","137","993770","0.0-116.0-0.0","1960","","","","50","0,0,1","1","countryside","73","probe-232","0.13693195348076295","0.5080106919336316","0.7452196091287199","0","","","","",""
"","do_trial","138","999834","0.0-117.0-0.0","528","","","","51","1,0,1","1","countryside","74","probe-115","0.22662512171663096","0.4468139050741868","0.7995965930857192","1","","","","",""
"","do_trial","139","1005794","0.0-118.0-0.0","422","","","","51","1,1,1","1","countryside","75","probe-202","0.1683353888801554","0.4323289102265961","0.8773940815140112","1","","","","",""
"","do_trial","140","1013607","0.0-119.0-0.0","2277.0000000001164","","","","51","0,0,1","1","countryside","76","probe-37","0.1469378015497308","0.4863762933686255","0.848853192050767","1","","","","",""
"","do_trial","141","1019764","0.0-120.0-0.0","621.9999999997672","","","","51","1,0,1","1","countryside","77","probe-160","0.2571383523352106","0.3713574187373411","0.7712306447580731","1","","","","",""
"","do_trial","142","1025961","0.0-121.0-0.0","659","","","","51","0,0,1","1","countryside","78","probe-157","0.252178602406993","0.18290063171321477","0.8183862371788898","1","","","","",""
"","do_trial","143","1032127","0.0-122.0-0.0","630.9999999998836","","","","51","1,0,1","1","countryside","79","probe-165","0.10423820715630804","0.3545136617649079","0.9068272458381127","1","","","","",""
"","do_bye","144","1033634","0.0-123.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","145","1039637","0.0-124.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","146","1041143","0.0-124.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","147","1047825","0.0-125.0-0.0","1145","","","","49","0,1,1","2","highway","80","probe-26","0.13727265600310345","0.28448912233898815","1","0","","","","",""
"","do_trial","148","1053841","0.0-126.0-0.0","479","","","","50","1,1,1","2","highway","81","probe-75","0.11277944622887287","0.28293059423216943","1","1","","","","",""
"","do_trial","149","1059791","0.0-127.0-0.0","413","","","","50","0,1,1","2","highway","82","probe-219","0.07390467856355819","0.3756990945001272","1","1","","","","",""
"","do_trial","150","1066495","0.0-128.0-0.0","1170","","","","50","0,1,1","2","highway","83","probe-135","0.1128561808275569","0.4889483320071436","1","1","","","","",""
"","do_trial","151","1072892","0.0-129.0-0.0","860","","","","50","0,1,1","2","highway","84","probe-29","0.10257205378649106","0.34007450992161053","0.9396898238976154","1","","","","",""
"","do_trial","152","1079063","0.0-130.0-0.0","630","","","","50","0,0,1","2","highway","85","probe-224","0.19066499205266005","0.36159541503686915","0.8749702106456837","0","","","","",""
"","do_trial","153","1085176","0.0-131.0-0.0","578","","","","51","0,0,1","2","highway","86","probe-40","0.15375327536682168","0.23282335747516855","0.8679354304203731","1","","","","",""
"","do_trial","154","1091262","0.0-132.0-0.0","548","","","","51","0,1,1","2","highway","87","probe-188","0.09093185590930629","0.252167842781186","0.8954760285800676","1","","","","",""
"","do_trial","155","1098022","0.0-133.0-0.0","1225","","","","51","0,0,1","2","highway","88","probe-132","0.08330834397310964","0.28850724669912814","0.8805929763853262","1","","","","",""
"","do_trial","156","1103985","0.0-134.0-0.0","425","","","","51","0,0,1","2","highway","89","probe-43","0.0699792471997038","0.3367929464932593","0.9439455569506064","1","","","","",""
"","do_trial","157","1109575","0.0-135.0-0.0","53","","","","51","0,1,0","2","highway","90","probe-93","0.1104478851365608","0.40565150336018413","0.6143992379950547","0","","","","",""
"","do_trial","158","1116554","0.0-136.0-0.0","1443","","","","50","0,0,0","2","highway","91","probe-45","0.10194232549749682","0.49263252048847533","0.4027369061342916","0","","","","",""
"","do_trial","159","1122449","0.0-137.0-0.0","360.00000000023283","","","","51","0,0,0","2","highway","92","probe-63","0.22811207741713324","0.6909940018229068","0.3215464097052474","0","","","","",""
"","do_trial","160","1127988","0.0-138.0-0.0","0","","","","49","0,1,0","2","highway","93","probe-117","0.10360350688202256","0.7298537436202177","0.24180047213465738","0","","","","",""
"","do_trial","161","1133719","0.0-139.0-0.0","197","","","","50","0,0,0","2","highway","94","probe-110","0.13954912963692104","0.8705893609659774","0.2301168794960024","0","","","","",""
"","do_trial","162","1139704","0.0-140.0-0.0","448","","","","51","0,1,1","2","highway","95","probe-09","0.300608483532309","0.7749463009322657","0.09520016865079428","1","","","","",""
"","do_trial","163","1145792","0.0-141.0-0.0","552","","","","51","0,1,0","2","highway","96","probe-77","0.33822611877215","0.7779432607934177","0.1726310773851966","0","","","","",""
"","do_trial","164","1153598","0.0-142.0-0.0","2269","","","","50","1,1,0","2","highway","97","probe-234","0.37166045562104194","0.7961512801206653","0.1916295476707366","1","","","","",""
"","do_trial","165","1159568","0.0-143.0-0.0","434.99999999976717","","","","50","0,1,0","2","highway","98","probe-30","0.3251748393626117","0.7497461583168828","0.1762261837012132","1","","","","",""
"","do_trial","166","1166187","0.0-144.0-0.0","1080.9999999997672","","","","50","0,1,0","2","highway","99","probe-100","0.2969143133936645","0.848684907152842","0.13444902235421613","1","","","","",""
"","do_trial","167","1171723","0.0-145.0-0.0","0","","","","50","0,1,0","2","highway","100","probe-156","0.4102575377430749","0.8543694396857906","0.06803876336966103","1","","","","",""
"","do_trial","168","1178350","0.0-146.0-0.0","1089.9999999997672","","","","50","0,1,0","2","highway","101","probe-228","0.5541650570587826","0.872791427751908","0.05981389740572087","1","","","","",""
"","do_trial","169","1184308","0.0-147.0-0.0","422.00000000023283","","","","50","1,1,0","2","highway","102","probe-120","0.44617691354135713","0.9216957085526336","0.13013807792844062","1","","","","",""
"","do_trial","170","1190452","0.0-148.0-0.0","606","","","","50","1,1,0","2","highway","103","probe-206","0.2578161272671405","0.9199601838950839","0.06369132188472838","1","","","","",""
"","do_trial","171","1196635","0.0-149.0-0.0","647.0000000002328","","","","50","0,0,0","2","highway","104","probe-107","0.3575152352057681","0.8384737953528442","0.19409574592156897","0","","","","",""
"","do_trial","172","1203308","0.0-150.0-0.0","1138.0000000002328","","","","50","0,1,0","2","highway","105","probe-168","0.3554340505548717","0.9343028192455956","0.07308548597746484","1","","","","",""
"","do_trial","173","1209335","0.0-151.0-0.0","491","","","","50","0,1,0","2","highway","106","probe-238","0.3163049099486355","0.8694932269375204","0.1677960994241058","1","","","","",""
"","do_trial","174","1216829","0.0-152.0-0.0","1957","","","","50","1,1,1","2","highway","107","probe-46","0.3093713761044063","0.8843417676830057","0.15637351174577332","1","","","","",""
"","do_trial","175","1222823","0.0-153.0-0.0","458","","","","50","1,1,0","2","highway","108","probe-185","0.4364799637044795","0.8440421052210526","0.12638972663421946","1","","","","",""
"","do_trial","176","1228973","0.0-154.0-0.0","612.0000000002328","","","","50","0,1,0","2","highway","109","probe-235","0.2811572702847211","0.7795266739711518","0.12542366561900475","1","","","","",""
"","do_trial","177","1235493","0.0-155.0-0.0","985","","","","50","1,1,0","2","highway","110","probe-221","0.25565717686998596","0.7561817279601553","0.09371476126073233","1","","","","",""
"","do_trial","178","1241459","0.0-156.0-0.0","426.99999999976717","","","","50","0,1,0","2","highway","111","probe-208","0.344263449277058","0.6643487783573258","0.12465084605887723","1","","","","",""
"","do_trial","179","1247495","0.0-157.0-0.0","501","","","","50","0,0,0","2","highway","112","probe-60","0.47834361103241096","0.6704311129180783","0.12262423274827346","0","","","","",""
"","do_trial","180","1253489","0.0-158.0-0.0","456","","","","51","1,1,0","2","highway","113","probe-59","0.3983243802750218","0.6975303713898309","0.2574609183585558","0","","","","",""
"","do_trial","181","1259748","0.0-159.0-0.0","721","","","","51","1,0,0","2","highway","114","probe-76","0.591101445767103","0.6971954584002787","0.292153571511214","0","","","","",""
"","do_trial","182","1266734","0.0-160.0-0.0","1448","","","","50","0,0,0","2","highway","115","probe-193","0.5291680276256351","0.7718158064969494","0.2430786109323219","0","","","","",""
"","do_trial","183","1272961","0.0-161.0-0.0","686","","","","50","0,1,0","2","highway","116","probe-191","0.5390355458318306","0.75168766316308","0.21882453354479897","1","","","","",""
"","do_trial","184","1279961","0.0-162.0-0.0","1462","","","","50","0,1,0","2","highway","117","probe-211","0.4786494911295693","0.6800417291548767","0.0848295525191481","1","","","","",""
"","do_trial","185","1285979","0.0-163.0-0.0","480","","","","50","0,0,0","2","highway","118","probe-74","0.5405542765989603","0.6150281923835011","0.06609161622186946","0","","","","",""
"","do_trial","186","1292175","0.0-164.0-0.0","655","","","","51","1,1,0","2","highway","119","probe-139","0.30106754829148785","0.7615755502140844","0.12825728928619198","0","","","","",""
"","do_bye","187","1293680","0.0-165.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","188","1299684","0.0-166.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","189","1301189","0.0-166.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","190","1308155","0.0-167.0-0.0","1429","","","","49","0,1,0","3","forest","120","probe-167","0.2044493012494058","1","0.18815525896863006","0","","","","",""
"","do_trial","191","1314146","0.0-168.0-0.0","454","","","","50","0,1,1","3","forest","121","probe-81","0.31905107139635347","1","0.17791714160668268","1","","","","",""
"","do_trial","192","1320239","0.0-169.0-0.0","550.9999999997672","","","","50","0,1,0","3","forest","122","probe-237","0.27198431025204167","1","0.21481490977259865","1","","","","",""
"","do_trial","193","1326401","0.0-170.0-0.0","624","","","","50","1,1,0","3","forest","123","probe-83","0.2762926671518213","1","0.1043152468885472","1","","","","",""
"","do_trial","194","1332453","0.0-171.0-0.0","513","","","","50","0,0,0","3","forest","124","probe-137","0.36942004829001307","0.8331482506477852","0.19214713599117872","0","","","","",""
"","do_trial","195","1338724","0.0-172.0-0.0","733","","","","51","1,1,0","3","forest","125","probe-152","0.24488250638696676","0.9003139360269115","0.12048279073825496","0","","","","",""
"","do_trial","196","1345102","0.0-173.0-0.0","836","","","","49","0,1,0","3","forest","126","probe-145","0.3405671041616315","0.9476533017670263","0.16736631020865894","0","","","","",""
"","do_trial","197","1351875","0.0-174.0-0.0","1228","","","","50","0,1,0","3","forest","127","probe-177","0.3738412763810466","0.8659668445525199","0.15856480974367038","1","","","","",""
"","do_trial","198","1358831","0.0-175.0-0.0","1418","","","","50","0,1,0","3","forest","128","probe-214","0.3508647691788093","0.7938507037439511","0.08578048668962227","1","","","","",""
"","do_trial","199","1365038","0.0-176.0-0.0","671","","","","50","1,1,0","3","forest","129","probe-49","0.46214645978855845","0.7311371685716574","0.1619223339957795","1","","","","",""
"","do_trial","200","1371458","0.0-177.0-0.0","884","","","","50","1,0,0","3","forest","130","probe-101","0.4425077711031273","0.5021722094279566","0.4383546188727132","0","","","","",""
"","do_trial","201","1378594","0.0-178.0-0.0","1599.0000000002328","","","","51","1,1,1","3","forest","131","probe-203","0.4221150811672931","0.3875400447360698","0.6349689776766467","1","","","","",""
"","do_trial","202","1385352","0.0-179.0-0.0","1221","","","","51","0,0,1","3","forest","132","probe-169","0.37165203227934795","0.3053133413258542","0.7729386184797469","1","","","","",""
"","do_trial","203","1393445","0.0-180.0-0.0","2558","","","","51","0,1,1","3","forest","133","probe-171","0.2799401162615782","0.29180526118919603","0.7874521417274224","1","","","","",""
"","do_trial","204","1400868","0.0-181.0-0.0","1887","","","","51","1,0,1","3","forest","134","probe-218","0.39238448107870033","0.2535757061012654","0.7877041044646644","1","","","","",""
"","do_trial","205","1408048","0.0-182.0-0.0","1644","","","","51","0,0,1","3","forest","135","probe-205","0.3403445278142233","0.1822712396096828","0.867109329660995","1","","","","",""
"","do_trial","206","1414324","0.0-183.0-0.0","739","","","","51","0,0,1","3","forest","136","probe-173","0.43088937942579075","0.18309738086882785","0.7983911421760307","1","","","","",""
"","do_trial","207","1420961","0.0-184.0-0.0","1099","","","","51","0,0,1","3","forest","137","probe-151","0.45485802939716896","0.17779030533746643","0.8056265467887638","1","","","","",""
"","do_trial","208","1427379","0.0-185.0-0.0","882.9999999997672","","","","51","1,0,1","3","forest","138","probe-154","0.26731676940560584","0.21813943846021475","0.8250616691272104","1","","","","",""
"","do_trial","209","1433621","0.0-186.0-0.0","703","","","","51","0,0,0","3","forest","139","probe-112","0.23602435939492594","0.26092493629460656","0.7237959862288651","0","","","","",""
"","do_trial","210","1440632","0.0-187.0-0.0","1476.0000000002328","","","","49","0,0,0","3","forest","140","probe-125","0.3307876190667397","0.2587456360885152","0.8195993945192622","0","","","","",""
"","do_trial","211","1446615","0.0-188.0-0.0","447","","","","50","0,0,0","3","forest","141","probe-48","0.2495470562482089","0.2263118926782945","0.8273755401785998","0","","","","",""
"","do_trial","212","1452822","0.0-189.0-0.0","672","","","","51","0,0,1","3","forest","142","probe-68","0.2818168196364108","0.2058646959304658","0.7921277455977309","1","","","","",""
"","do_trial","213","1460065","0.0-190.0-0.0","1706","","","","51","0,0,1","3","forest","143","probe-194","0.2857303450654582","0.12232429642834144","0.9010027566148933","1","","","","",""
"","do_trial","214","1466102","0.0-191.0-0.0","null","","","","null","0,0,1","3","forest","144","probe-195","0.3109615695815465","0.16835515176143173","0.803984728391122","","","","","",""
"","do_trial","215","1472929","0.0-192.0-0.0","1289","","","","51","1,1,1","3","forest","145","probe-84","0.4700801049783131","0.11565200276957974","0.6615798151691402","1","","","","",""
"","do_trial","216","1480314","0.0-193.0-0.0","1849","","","","51","1,0,0","3","forest","146","probe-200","0.536279884991639","0.1512741513492519","0.668631207923523","0","","","","",""
"","do_trial","217","1486317","0.0-194.0-0.0","464","","","","49","1,0,1","3","forest","147","probe-73","0.453518050959338","0.0908211110118241","0.6817635378701976","1","","","","",""
"","do_trial","218","1492314","0.0-195.0-0.0","461","","","","49","0,0,1","3","forest","148","probe-122","0.3663821172378618","0.09232275520248201","0.7935058966575081","0","","","","",""
"","do_trial","219","1498010","0.0-196.0-0.0","159.00000000023283","","","","50","0,0,1","3","forest","149","probe-47","0.2796698880381497","0.17242571988106614","0.6954150805957646","0","","","","",""
"","do_trial","220","1504976","0.0-197.0-0.0","1427.9999999997672","","","","50","1,1,1","3","forest","150","probe-35","0.27333926868587327","0.14197316735039534","0.7734775800248227","1","","","","",""
"","do_trial","221","1510996","0.0-198.0-0.0","483","","","","50","1,1,1","3","forest","151","probe-146","0.406840696996458","0.2890379312852658","0.7931466643281689","1","","","","",""
"","do_trial","222","1517094","0.0-199.0-0.0","560","","","","50","0,0,0","3","forest","152","probe-229","0.30398019705975293","0.17717449713863645","0.7917753390844517","0","","","","",""
"","do_trial","223","1523130","0.0-200.0-0.0","504","","","","51","1,0,0","3","forest","153","probe-103","0.24528366138016755","0.15391521903434208","0.8161678970125535","0","","","","",""
"","do_trial","224","1529203","0.0-201.0-0.0","542.0000000002328","","","","51","0,1,1","3","forest","154","probe-16","0.2769890447536571","0.1107091108166253","0.932376558602628","1","","","","",""
"","do_trial","225","1535350","0.0-202.0-0.0","616","","","","51","0,0,1","3","forest","155","probe-02","0.3640978601266568","0.18078040155181835","0.8740901036864875","1","","","","",""
"","do_trial","226","1541445","0.0-203.0-0.0","560","","","","51","0,1,1","3","forest","156","probe-50","0.34561892479192663","0.18484403350848091","0.9050572990991491","1","","","","",""
"","do_trial","227","1547960","0.0-204.0-0.0","982","","","","51","0,0,1","3","forest","157","probe-92","0.375331055668001","0.15590100431940168","0.8552114985905757","1","","","","",""
"","do_trial","228","1554977","0.0-205.0-0.0","1481","","","","51","0,0,1","3","forest","158","probe-223","0.3489855537255586","0.10906309438475127","0.8089194000468326","1","","","","",""
"","do_trial","229","1561493","0.0-206.0-0.0","982","","","","51","0,0,1","3","forest","159","probe-79","0.33485498966304744","0.17567467176516222","0.7682644646647582","1","","","","",""
"","do_bye","230","1562999","0.0-207.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","231","1569003","0.0-208.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","232","1570509","0.0-208.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","233","1578083","0.0-209.0-0.0","2036","","","","49","1,0,1","4","coast","160","probe-189","0.3667834097204119","0.21285099509434408","1","1","","","","",""
"","do_trial","234","1584117","0.0-210.0-0.0","500","","","","49","0,0,1","4","coast","161","probe-14","0.39646674289862793","0.2864340250572737","1","0","","","","",""
"","do_trial","235","1590082","0.0-211.0-0.0","428","","","","50","1,1,1","4","coast","162","probe-119","0.46671493589066304","0.21564757037861346","1","1","","","","",""
"","do_trial","236","1596460","0.0-212.0-0.0","842","","","","50","1,0,1","4","coast","163","probe-27","0.5803222505465044","0.14655384641235011","1","0","","","","",""
"","do_trial","237","1602835","0.0-213.0-0.0","839","","","","51","0,0,1","4","coast","164","probe-54","0.4211706884035381","0.2452775803230889","0.8641617431857529","1","","","","",""
"","do_trial","238","1608874","0.0-214.0-0.0","null","","","","null","1,0,1","4","coast","165","probe-113","0.4279091958960827","0.12176523145217175","0.790630978117055","","","","","",""
"","do_trial","239","1615183","0.0-215.0-0.0","773","","","","51","0,0,0","4","coast","166","probe-176","0.4674811924262511","0.07282133127568863","0.7435000401154254","0","","","","",""
"","do_trial","240","1621141","0.0-216.0-0.0","418.99999999976717","","","","49","1,0,1","4","coast","167","probe-58","0.34672535502238805","0.06844305677306795","0.7512202777516938","1","","","","",""
"","do_trial","241","1628401","0.0-217.0-0.0","1724","","","","49","1,0,1","4","coast","168","probe-240","0.4274111937277861","0.05898185298609034","0.8663726229282009","1","","","","",""
"","do_trial","242","1634569","0.0-218.0-0.0","629","","","","49","0,0,1","4","coast","169","probe-97","0.37894531906981044","0.06731506074241186","0.8619689613129708","0","","","","",""
"","do_trial","243","1640635","0.0-219.0-0.0","529","","","","50","1,0,0","4","coast","170","probe-161","0.6079750941324487","0.10324827908686139","0.5607885765839543","0","","","","",""
"","do_trial","244","1646670","0.0-220.0-0.0","500","","","","51","1,0,1","4","coast","171","probe-70","0.7420443124965398","0.10901720984233816","0.5009798357296456","1","","","","",""
"","do_trial","245","1652751","0.0-221.0-0.0","545","","","","51","1,0,0","4","coast","172","probe-123","0.6526952245801529","0.23144010548985158","0.4687225281570587","0","","","","",""
"","do_trial","246","1658754","0.0-222.0-0.0","472","","","","49","0,0,1","4","coast","173","probe-130","0.7045398801347236","0.257454884735359","0.5639275886624511","0","","","","",""
"","do_trial","247","1665046","0.0-223.0-0.0","754","","","","50","1,0,1","4","coast","174","probe-204","0.8186270310755123","0.2699760092258374","0.618055919436346","0","","","","",""
"","do_trial","248","1671274","0.0-224.0-0.0","693","","","","51","0,0,0","4","coast","175","probe-80","0.6762509332002177","0.23862719773475405","0.5295892905794181","0","","","","",""
"","do_trial","249","1678108","0.0-225.0-0.0","1298","","","","49","0,1,1","4","coast","176","probe-148","0.6355321894709488","0.27067748315871004","0.5030966011050864","0","","","","",""
"","do_trial","250","1684179","0.0-226.0-0.0","534.9999999997672","","","","50","1,1,1","4","coast","177","probe-198","0.8876578265058869","0.24361258491020998","0.49248487540937375","1","","","","",""
"","do_trial","251","1691031","0.0-227.0-0.0","1313.0000000002328","","","","50","1,0,0","4","coast","178","probe-21","0.9284801666561284","0.07888337133498978","0.43137264687881177","0","","","","",""
"","do_trial","252","1696744","0.0-228.0-0.0","177","","","","51","1,0,0","4","coast","179","probe-44","0.8048563084492684","0.11214817806298871","0.2807583830052141","0","","","","",""
"","do_trial","253","1702281","0.0-229.0-0.0","0","","","","49","0,0,0","4","coast","180","probe-231","0.8478573184572709","0.06072101055035538","0.32034949379199695","0","","","","",""
"","do_trial","254","1708330","0.0-230.0-0.0","513","","","","50","1,0,1","4","coast","181","probe-52","0.842210895348758","0.11375117563712349","0.30000469926293194","0","","","","",""
"","do_trial","255","1714597","0.0-231.0-0.0","729.0000000002328","","","","51","1,0,0","4","coast","182","probe-94","0.8358948656660095","0.14098437779969542","0.32443462679959867","0","","","","",""
"","do_trial","256","1720864","0.0-232.0-0.0","728","","","","49","1,0,0","4","coast","183","probe-57","0.7864660309878813","0.14053927807381103","0.2936123545866995","1","","","","",""
"","do_trial","257","1727490","0.0-233.0-0.0","1088","","","","49","1,0,0","4","coast","184","probe-213","0.8071464057999362","0.15411788495828832","0.3015604031131525","1","","","","",""
"","do_trial","258","1733526","0.0-234.0-0.0","null","","","","null","1,0,1","4","coast","185","probe-179","0.7737666749834244","0.1452287615519116","0.4119703824739718","","","","","",""
"","do_trial","259","1741494","0.0-235.0-0.0","null","","","","null","1,0,1","4","coast","186","probe-225","0.7877420398755126","0.12200778146883988","0.5107630102967335","","","","","",""
"","do_trial","260","1749797","0.0-236.0-0.0","2590","","","","49","1,0,0","4","coast","187","probe-71","0.8650030804471728","0.08844785177624921","0.43636601465315866","1","","","","",""
"","do_trial","261","1756631","0.0-237.0-0.0","1297","","","","49","1,0,0","4","coast","188","probe-172","0.8116568928169846","0.11475758909385572","0.39401172209894214","1","","","","",""
"","do_trial","262","1762635","0.0-238.0-0.0","470","","","","49","0,0,0","4","coast","189","probe-12","0.7701977189807065","0.15850737319447297","0.5295101450828494","0","","","","",""
"","do_trial","263","1768828","0.0-239.0-0.0","656","","","","50","1,1,1","4","coast","190","probe-55","0.6361288654095214","0.2554724805882745","0.3948913181884723","1","","","","",""
"","do_trial","264","1775941","0.0-240.0-0.0","1577","","","","50","0,0,1","4","coast","191","probe-34","0.6826469648264255","0.1952931639192838","0.5284588122197277","0","","","","",""
"","do_trial","265","1782844","0.0-241.0-0.0","1367","","","","51","1,0,0","4","coast","192","probe-31","0.683908482797418","0.18966491015649525","0.36451792189063087","0","","","","",""
"","do_trial","266","1790659","0.0-242.0-0.0","2279","","","","49","1,0,1","4","coast","193","probe-141","0.6350212086679369","0.16893303771768495","0.3081529035666798","1","","","","",""
"","do_trial","267","1797314","0.0-243.0-0.0","1120","","","","49","1,0,0","4","coast","194","probe-180","0.633630206669863","0.12479115360261622","0.15070201191730095","1","","","","",""
"","do_trial","268","1803785","0.0-244.0-0.0","934.9999999997672","","","","49","0,0,1","4","coast","195","probe-233","0.8199716080785505","0.09842959993659367","0.2744332974101948","0","","","","",""
"","do_trial","269","1809822","0.0-245.0-0.0","500.99999999976717","","","","50","1,0,0","4","coast","196","probe-192","0.7341074321650475","0.05018332873013402","0.39561456698379005","0","","","","",""
"","do_trial","270","1815814","0.0-246.0-0.0","454.99999999976717","","","","51","1,1,1","4","coast","197","probe-20","0.7559173583074328","0.14654570486857899","0.33362068904144676","1","","","","",""
"","do_trial","271","1823182","0.0-247.0-0.0","1832.9999999997672","","","","50","1,0,1","4","coast","198","probe-88","0.6035645899531972","0.09138909182170256","0.30291574137385036","0","","","","",""
"","do_trial","272","1829309","0.0-248.0-0.0","590","","","","49","0,0,1","4","coast","199","probe-96","0.7823028449172015","0.1456702590774493","0.28455338057107776","0","","","","",""
"","do_bye","273","1830815","0.0-249.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_travel","274","1836818","0.0-250.0-0.0","null","","","","null","","","","","","","","","","","","","",""
"","do_welcome","275","1838324","0.0-250.0-1.0","null","","","","null","","","","","","","","","","","","","",""
"","do_trial","276","1845234","0.0-251.0-0.0","1371","","","","49","1,0,1","5","city","200","probe-51","1","0.08985456107242625","0.3551138651877912","1","","","","",""
"","do_trial","277","1851380","0.0-252.0-0.0","608.0000000002328","","","","49","1,0,1","5","city","201","probe-102","1","0.18776769814341493","0.4772870370710413","1","","","","",""
"","do_trial","278","1857792","0.0-253.0-0.0","875","","","","49","1,0,1","5","city","202","probe-62","1","0.19600577211139109","0.40121663844236694","1","","","","",""
"","do_trial","279","1863985","0.0-254.0-0.0","654","","","","49","1,0,0","5","city","203","probe-05","1","0.25817080763314854","0.38608983845381","1","","","","",""
"","do_trial","280","1870178","0.0-255.0-0.0","657","","","","49","1,0,1","5","city","204","probe-28","0.9182657347157513","0.19844077183755904","0.4014848208484633","1","","","","",""
"","do_trial","281","1876499","0.0-256.0-0.0","785","","","","49","1,0,0","5","city","205","probe-91","0.9002913362508376","0.16257908764852416","0.5387915615000972","1","","","","",""
"","do_trial","282","1882035","0.0-257.0-0.0","0","","","","49","1,0,1","5","city","206","probe-220","0.8898170215016932","0.2148111287809733","0.5380334483868164","1","","","","",""
"","do_trial","283","1888411","0.0-258.0-0.0","838.0000000002328","","","","49","1,0,1","5","city","207","probe-159","0.8626334037336484","0.18589647146068702","0.46326548109292826","1","","","","",""
"","do_trial","284","1894656","0.0-259.0-0.0","709","","","","49","1,0,1","5","city","208","probe-210","0.7474122385064564","0.19070842355689466","0.3087489688144792","1","","","","",""
"","do_trial","285","1900963","0.0-260.0-0.0","768","","","","49","0,0,0","5","city","209","probe-82","0.8995905377728736","0.1165108738425927","0.44800000202911633","0","","","","",""
"","do_trial","286","1907808","0.0-261.0-0.0","1310","","","","50","1,1,1","5","city","210","probe-72","0.6533112321335411","0.31676342561042814","0.38360376334092905","1","","","","",""
"","do_trial","287","1914483","0.0-262.0-0.0","1135","","","","50","0,1,0","5","city","211","probe-41","0.6087338471115361","0.4512056009938523","0.33226870081190313","1","","","","",""
"","do_trial","288","1920991","0.0-263.0-0.0","972","","","","50","0,0,0","5","city","212","probe-22","0.3758225568357436","0.5295755547217735","0.2689517851538507","0","","","","",""
"","do_trial","289","1927048","0.0-264.0-0.0","519.9999999997672","","","","51","1,0,0","5","city","213","probe-06","0.43775800128176423","0.6292545450707626","0.2240310028172926","0","","","","",""
"","do_trial","290","1933150","0.0-265.0-0.0","563.9999999997672","","","","49","1,1,1","5","city","214","probe-86","0.4984329124405651","0.6158973665924345","0.17727639404368828","1","","","","",""
"","do_trial","291","1939456","0.0-266.0-0.0","771","","","","49","1,1,0","5","city","215","probe-13","0.3206360182136135","0.8333561740325119","0.054068272335964666","1","","","","",""
"","do_trial","292","1945609","0.0-267.0-0.0","618.9999999997672","","","","49","0,1,0","5","city","216","probe-118","0.43302450232922196","0.9063173943541127","0.07661233997658815","0","","","","",""
"","do_trial","293","1951961","0.0-268.0-0.0","818","","","","50","0,1,0","5","city","217","probe-155","0.5130556647680725","0.857762658942123","0.08649137725270745","1","","","","",""
"","do_trial","294","1958063","0.0-269.0-0.0","555","","","","50","0,1,0","5","city","218","probe-166","0.45909520859962166","0.8799727878701431","0.08840816095720636","1","","","","",""
"","do_trial","295","1964277","0.0-270.0-0.0","687.0000000002328","","","","50","1,0,0","5","city","219","probe-11","0.5815589883219986","0.6977249660832141","0.11470556629035496","0","","","","",""
"","do_trial","296","1970305","0.0-271.0-0.0","495","","","","51","1,1,0","5","city","220","probe-181","0.5192302243972449","0.7298331036634897","0.11234746704362428","0","","","","",""
"","do_trial","297","1976309","0.0-272.0-0.0","466","","","","49","1,1,0","5","city","221","probe-53","0.5921915761910952","0.9255439146998704","0.19638826464135775","1","","","","",""
"","do_trial","298","1982339","0.0-273.0-0.0","490","","","","49","0,0,0","5","city","222","probe-158","0.5129391776292108","0.8673565246782982","0.13951591437220123","0","","","","",""
"","do_trial","299","1988374","0.0-274.0-0.0","496.99999999976717","","","","50","0,1,1","5","city","223","probe-207","0.43405459360582493","0.8192855468252752","0.11635277215355189","1","","","","",""
"","do_trial","300","1994440","0.0-275.0-0.0","530","","","","50","1,1,0","5","city","224","probe-18","0.3643202677823162","0.8585698982618536","0.05857122603050979","1","","","","",""
"","do_trial","301","2000877","0.0-276.0-0.0","899","","","","50","0,0,0","5","city","225","probe-134","0.2963491584650687","0.7548057696931654","0.20192269689027265","0","","","","",""
"","do_trial","302","2006911","0.0-277.0-0.0","500","","","","51","0,0,0","5","city","226","probe-56","0.3227067865498091","0.7416183847967446","0.08009744805044423","0","","","","",""
"","do_trial","303","2012915","0.0-278.0-0.0","465.00000000023283","","","","49","0,0,0","5","city","227","probe-201","0.3529621113238002","0.6686189472165026","0.08767953329065171","0","","","","",""
