"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","130","616382","0.0-113.0-0.0","315.80000000074506","","","","49","1,0,0","1","mountain","75","probe-65","0.737219380720622","0.37556598589904655","0.13110536737837594","1","","","","","","","",""
"","do_trial","131","621866","0.0-114.0-0.0","955.9000000022352","","","","49","1,1,0","1","mountain","76","probe-150","0.936074789765987","0.31332188977300546","0.23501277296200193","1","","","","","","","",""
"","do_trial","132","626924","0.0-115.0-0.0","530.5","","","","49","1,0,0","1","mountain","77","probe-233","0.8577066795175065","0.3943337561560509","0.21420215644976714","1","","","","","","","",""
"","do_trial","133","631990","0.0-116.0-0.0","537.1000000014901","","","","49","0,0,0","1","mountain","78","probe-206","0.8506683104706612","0.2800185475818919","0.1806363878805204","0","","","","","","","",""
"","do_trial","134","636868","0.0-117.0-0.0","349.5","","","","49","1,0,0","1","mountain","79","probe-165","0.8741697770145558","0.46778413827057275","0.08268576801490816","1","","","","","","","",""
"","do_bye","135","638371","0.0-118.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","136","644373","0.0-119.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","137","645875","0.0-119.0-1.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","138","651569","0.0-120.0-0.0","1165.699999999255","","","","51","1,1,0","2","highway","80","probe-103","1","0.5048289566106111","0.14593504701489438","0","","","","","","","",""
"","do_trial","139","656588","0.0-121.0-0.0","489.79999999701977","","","","51","1,1,0","2","highway","81","probe-188","1","0.5903753729492027","0.16224642742515244","0","","","","","","","",""
"","do_trial","140","661680","0.0-122.0-0.0","564.1999999992549","","","","50","1,1,0","2","highway","82","probe-17","1","0.5692840350578817","0.3428541458034116","1","","","","","","","",""
"","do_trial","141","666981","0.0-123.0-0.0","770.9000000022352","","","","50","1,0,0","2","highway","83","probe-152","1","0.4959050783995897","0.18194836359832875","0","","","","","","","",""
"","do_trial","142","672186","0.0-124.0-0.0","676","","","","50","1,1,0","2","highway","84","probe-237","0.938716722916076","0.4433540433687198","0.17618405907552426","1","","","","","","","",""
"","do_trial","143","676993","0.0-125.0-0.0","280","","","","50","1,0,0","2","highway","85","probe-142","0.7948860751936662","0.2647069611912592","0.3400972418424707","0","","","","","","","",""
"","do_trial","144","682458","0.0-126.0-0.0","936.3999999985099","","","","49","1,0,0","2","highway","86","probe-27","0.760255911889625","0.23412834476030003","0.19250754302973425","1","","","","","","","",""
"","do_trial","145","687625","0.0-127.0-0.0","638.8000000007451","","","","49","1,0,0","2","highway","87","probe-95","0.8962303595709775","0.23599828107998122","0.15372070298253623","1","","","","","","","",""
"","do_trial","146","692845","0.0-128.0-0.0","692.4000000022352","","","","49","0,1,0","2","highway","88","probe-203","0.7622187168571243","0.2734388288484634","0.20182871428016635","0","","","","","","","",""
"","do_trial","147","697877","0.0-129.0-0.0","501.6000000014901","","","","49","0,0,0","2","highway","89","probe-56","0.8124734191022822","0.3749479421653779","0.1911750524402178","0","","","","","","","",""
"","do_trial","148","703434","0.0-130.0-0.0","1027.6000000014901","","","","49","0,1,0","2","highway","90","probe-178","0.6108916259012914","0.7211503812519533","0.10210125389910772","0","","","","","","","",""
"","do_trial","149","708735","0.0-131.0-0.0","771.5","","","","49","0,1,0","2","highway","91","probe-132","0.5071119867320073","0.717573092969051","0.09639104269326602","0","","","","","","","",""
"","do_trial","150","714686","0.0-132.0-0.0","1420.8999999985099","","","","49","0,1,0","2","highway","92","probe-158","0.49552652142835735","0.7540691968261115","0.13144091273949587","0","","","","","","","",""
"","do_trial","151","720715","0.0-133.0-0.0","null","","","","null","0,1,0","2","highway","93","probe-143","0.4536584981361793","0.8665971230792908","0.09171640164228541","","","","","","","","",""
"","do_trial","152","725892","0.0-134.0-0.0","647.3999999985099","","","","51","1,1,0","2","highway","94","probe-211","0.474009947631722","0.7635043610183996","0.10045644735710496","0","","","","","","","",""
"","do_trial","153","731205","0.0-135.0-0.0","783","","","","51","0,1,0","2","highway","95","probe-59","0.4223014835455318","0.8325187256934723","0.11088702493315296","0","","","","","","","",""
"","do_trial","154","736481","0.0-136.0-0.0","747.7999999970198","","","","51","0,1,0","2","highway","96","probe-73","0.3122260664397505","0.9032196476252189","0.21639748688211768","0","","","","","","","",""
"","do_trial","155","742010","0.0-137.0-0.0","1001.8999999985099","","","","50","0,1,0","2","highway","97","probe-201","0.27194000036702426","0.7581955392553948","0.19654417983961675","1","","","","","","","",""
"","do_trial","156","747047","0.0-138.0-0.0","507.9000000022352","","","","50","0,1,0","2","highway","98","probe-112","0.23390691513328152","0.8061354473586404","0.2890070542706683","1","","","","","","","",""
"","do_trial","157","752259","0.0-139.0-0.0","681.5","","","","50","0,1,0","2","highway","99","probe-32","0.31008557547968546","0.904914899261181","0.18213820718433005","1","","","","","","","",""
"","do_trial","158","757755","0.0-140.0-0.0","967.6000000014901","","","","50","0,1,0","2","highway","100","probe-80","0.46365715665129975","0.8516174631250025","0.11920082581284071","1","","","","","","","",""
"","do_trial","159","762998","0.0-141.0-0.0","714.2000000029802","","","","50","1,1,1","2","highway","101","probe-215","0.36742078075930723","0.8437489666219399","0.07341381453318117","1","","","","","","","",""
"","do_trial","160","767603","0.0-142.0-0.0","76.80000000074506","","","","50","0,1,1","2","highway","102","probe-106","0.31803703446632775","0.7993582409652186","0.18975731064907844","1","","","","","","","",""
"","do_trial","161","772801","0.0-143.0-0.0","668.8000000007451","","","","50","0,1,1","2","highway","103","probe-62","0.2992762898768474","0.7460260265485138","0.20582747351206507","1","","","","","","","",""
"","do_trial","162","777926","0.0-144.0-0.0","596.2999999970198","","","","50","0,1,0","2","highway","104","probe-229","0.39533633562284026","0.947286537852237","0.1292160403317558","1","","","","","","","",""
"","do_trial","163","783214","0.0-145.0-0.0","757.5","","","","50","0,1,0","2","highway","105","probe-218","0.41931768216273685","0.837259521831248","0.11873915274205248","1","","","","","","","",""
"","do_trial","164","788570","0.0-146.0-0.0","825.5","","","","50","0,1,0","2","highway","106","probe-192","0.4768468084480326","0.8487258783707601","0.1505156498205499","1","","","","","","","",""
"","do_trial","165","793999","0.0-147.0-0.0","901.1999999992549","","","","50","1,1,0","2","highway","107","probe-134","0.4359506258924297","0.8039065801336946","0.11409286487559187","1","","","","","","","",""
"","do_trial","166","799267","0.0-148.0-0.0","740.3000000007451","","","","50","0,1,0","2","highway","108","probe-102","0.5202260296185431","0.9288605204845025","0.05565572603580047","1","","","","","","","",""
"","do_trial","167","804151","0.0-149.0-0.0","355.20000000298023","","","","50","0,1,0","2","highway","109","probe-148","0.4148889630506776","0.7742125749212736","0.11949305553557028","1","","","","","","","",""
"","do_trial","168","809085","0.0-150.0-0.0","406.1000000014901","","","","50","0,0,0","2","highway","110","probe-232","0.4365523721681611","0.8159372514051191","0.1219010806459024","0","","","","","","","",""
"","do_trial","169","814181","0.0-151.0-0.0","567.1000000014901","","","","50","1,1,1","2","highway","111","probe-157","0.5403961865257041","0.7805052166592209","0.07191755808858345","1","","","","","","","",""
"","do_trial","170","819304","0.0-152.0-0.0","593.2000000029802","","","","50","1,0,0","2","highway","112","probe-230","0.6264054700644522","0.8548380350109","0.10570440381423737","0","","","","","","","",""
"","do_trial","171","824373","0.0-153.0-0.0","541.2000000029802","","","","50","1,1,0","2","highway","113","probe-76","0.429928956622315","0.8204928946580734","0.1319755260744772","1","","","","","","","",""
"","do_trial","172","829258","0.0-154.0-0.0","356.8999999985099","","","","50","1,1,0","2","highway","114","probe-124","0.5176911582907511","0.8437479570924015","0.12548742306053465","1","","","","","","","",""
"","do_trial","173","834319","0.0-155.0-0.0","532.1000000014901","","","","50","1,1,1","2","highway","115","probe-167","0.3478773709457552","0.8333964190257669","0.09897593563344263","1","","","","","","","",""
"","do_trial","174","839526","0.0-156.0-0.0","676.8000000044703","","","","50","0,1,1","2","highway","116","probe-164","0.4002110385778397","0.8228984347567675","0.10290429790816599","1","","","","","","","",""
"","do_trial","175","844436","0.0-157.0-0.0","381.29999999701977","","","","50","1,1,0","2","highway","117","probe-228","0.5053344910090166","0.8524781738838043","0.1482821667537646","1","","","","","","","",""
"","do_trial","176","849443","0.0-158.0-0.0","479.29999999701977","","","","50","0,1,0","2","highway","118","probe-34","0.6104762666411974","0.8504214314764568","0.15780633860148433","1","","","","","","","",""
"","do_trial","177","854623","0.0-159.0-0.0","652.3000000044703","","","","50","0,1,0","2","highway","119","probe-10","0.5589751371847271","0.8723012781431099","0.07228243277349218","1","","","","","","","",""
"","do_bye","178","856127","0.0-160.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","179","862128","0.0-161.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","180","863631","0.0-161.0-1.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","181","869803","0.0-162.0-0.0","1644.6000000014901","","","","49","1,1,0","3","countryside","120","probe-121","0.5549261457822184","1","0.05551772270005822","1","","","","","","","",""
"","do_trial","182","874776","0.0-163.0-0.0","445","","","","49","1,1,0","3","countryside","121","probe-176","0.48001745616635505","1","0.10365008638788059","1","","","","","","","",""
"","do_trial","183","879711","0.0-164.0-0.0","406.3999999985099","","","","49","1,1,0","3","countryside","122","probe-120","0.3360950084562743","1","0.1749515443448878","1","","","","","","","",""
"","do_trial","184","884493","0.0-165.0-0.0","253.10000000149012","","","","49","1,1,0","3","countryside","123","probe-195","0.4577770207011318","1","0.11893298032478063","1","","","","","","","",""
"","do_trial","185","890363","0.0-166.0-0.0","1342.1000000014901","","","","49","0,1,0","3","countryside","124","probe-41","0.30317491006117414","0.7939285885642866","0.13098003206291461","0","","","","","","","",""
"","do_trial","186","897787","0.0-167.0-0.0","2894.2000000029802","","","","49","0,1,0","3","countryside","125","probe-125","0.27313242376361707","0.7952776779051728","0.056716723092331826","0","","","","","","","",""
"","do_trial","187","903374","0.0-168.0-0.0","1059.2000000029802","","","","49","0,1,1","3","countryside","126","probe-154","0.48237689020042795","0.7706731087170544","0.163549944005852","0","","","","","","","",""
"","do_trial","188","908616","0.0-169.0-0.0","713.1000000014901","","","","49","1,1,1","3","countryside","127","probe-46","0.48952379633629994","0.7890636951226101","0.20298887430168094","1","","","","","","","",""
"","do_trial","189","913836","0.0-170.0-0.0","691.2999999970198","","","","49","0,1,0","3","countryside","128","probe-06","0.5914387008181964","0.7743398163198424","0.08864650484465074","0","","","","","","","",""
"","do_trial","190","919328","0.0-171.0-0.0","963","","","","49","1,1,0","3","countryside","129","probe-33","0.46607992460226016","0.6914742479642666","0.15161052797896632","1","","","","","","","",""
"","do_trial","191","924375","0.0-172.0-0.0","518.2000000029802","","","","49","0,1,0","3","countryside","130","probe-204","0.2804478470163971","0.5078700874423476","0.370580762942935","0","","","","","","","",""
"","do_trial","192","930025","0.0-173.0-0.0","1121.7000000029802","","","","49","0,1,0","3","countryside","131","probe-202","0.2601431803097731","0.48287639826174683","0.41753968176565714","0","","","","","","","",""
"","do_trial","193","935094","0.0-174.0-0.0","539.3999999985099","","","","51","1,0,0","3","countryside","132","probe-187","0.33038996023862616","0.47121806378333836","0.6270984769145479","0","","","","","","","",""
"","do_trial","194","940277","0.0-175.0-0.0","654.2999999970198","","","","51","1,0,1","3","countryside","133","probe-84","0.2788436317260818","0.5412145778962083","0.583318456380035","1","","","","","","","",""
"","do_trial","195","945306","0.0-176.0-0.0","501.20000000298023","","","","51","1,1,0","3","countryside","134","probe-82","0.18235531485808446","0.40109661522914386","0.6984952883382088","0","","","","","","","",""
"","do_trial","196","950214","0.0-177.0-0.0","379.8999999985099","","","","51","0,0,1","3","countryside","135","probe-96","0.08167900937587874","0.38656777501135364","0.781724539743968","1","","","","","","","",""
"","do_trial","197","955450","0.0-178.0-0.0","707.2999999970198","","","","51","1,1,1","3","countryside","136","probe-49","0.19418535276154153","0.460803454606166","0.8164072647266291","1","","","","","","","",""
"","do_trial","198","960370","0.0-179.0-0.0","391.6000000014901","","","","51","0,1,1","3","countryside","137","probe-130","0.1486471819162921","0.3949548942092285","0.8520737659108076","1","","","","","","","",""
"","do_trial","199","965413","0.0-180.0-0.0","514.3000000044703","","","","51","0,1,1","3","countryside","138","probe-223","0.19227373247718313","0.41248287912055726","0.9446122868208243","1","","","","","","","",""
"","do_trial","200","970475","0.0-181.0-0.0","533.1999999955297","","","","51","0,0,0","3","countryside","139","probe-09","0.18820724016577786","0.4104095823941211","0.8690401895290871","0","","","","","","","",""
"","do_trial","201","975365","0.0-182.0-0.0","363","","","","51","0,0,1","3","countryside","140","probe-26","0.0888571199228033","0.5211326773689912","0.8941128946540746","1","","","","","","","",""
"","do_trial","202","980483","0.0-183.0-0.0","589.6000000014901","","","","51","0,1,1","3","countryside","141","probe-140","0.1305049851679928","0.5808036118425123","0.7550290542846453","1","","","","","","","",""
"","do_trial","203","985446","0.0-184.0-0.0","434.8999999985099","","","","51","0,1,1","3","countryside","142","probe-104","0.0772394738212726","0.5381245788474065","0.7999495837012338","1","","","","","","","",""
"","do_trial","204","990354","0.0-185.0-0.0","380.20000000298023","","","","51","0,0,1","3","countryside","143","probe-213","0.093921577324774","0.5516894676755562","0.815845202805225","1","","","","","","","",""
"","do_trial","205","995168","0.0-186.0-0.0","286.1000000014901","","","","51","0,0,0","3","countryside","144","probe-93","0.06676198020620334","0.4451377839470158","0.8335457914163449","0","","","","","","","",""
"","do_trial","206","999934","0.0-187.0-0.0","236.60000000149012","","","","51","0,0,1","3","countryside","145","probe-50","0.09356524768439287","0.39943654296455655","0.7497421352734567","1","","","","","","","",""
"","do_trial","207","1004995","0.0-188.0-0.0","533.1000000014901","","","","51","0,0,1","3","countryside","146","probe-182","0.11146019926597825","0.29619897029676073","0.6101149110712027","1","","","","","","","",""
"","do_trial","208","1009847","0.0-189.0-0.0","323.70000000298023","","","","51","0,1,1","3","countryside","147","probe-146","0.1362750516790054","0.2947597163339018","0.7976858245246368","1","","","","","","","",""
"","do_trial","209","1014732","0.0-190.0-0.0","354.5","","","","51","0,0,1","3","countryside","148","probe-92","0.08112798309210752","0.34223425722786893","0.8020684975565261","1","","","","","","","",""
"","do_trial","210","1019886","0.0-191.0-0.0","625","","","","51","0,0,1","3","countryside","149","probe-222","0.06986517490977928","0.3223858661800337","0.7555041666025826","1","","","","","","","",""
"","do_trial","211","1024748","0.0-192.0-0.0","329.90000000596046","","","","51","0,0,1","3","countryside","150","probe-185","0.1107575214033901","0.3063579644247993","0.6317824029123029","1","","","","","","","",""
"","do_trial","212","1029574","0.0-193.0-0.0","297.30000000447035","","","","51","0,1,1","3","countryside","151","probe-12","0.23352872016851287","0.3660265818569679","0.8090849232899681","1","","","","","","","",""
"","do_trial","213","1034565","0.0-194.0-0.0","463.69999999552965","","","","51","0,0,1","3","countryside","152","probe-101","0.16422826986588895","0.3110969318306623","0.8825948795148947","1","","","","","","","",""
"","do_trial","214","1039446","0.0-195.0-0.0","351.80000000447035","","","","51","0,0,1","3","countryside","153","probe-69","0.06021374092093061","0.362651811265273","0.8988775512484335","1","","","","","","","",""
"","do_trial","215","1044315","0.0-196.0-0.0","338.80000000447035","","","","51","0,0,1","3","countryside","154","probe-05","0.14161975708351474","0.4293950515220775","0.7458343158690124","1","","","","","","","",""
"","do_trial","216","1049317","0.0-197.0-0.0","472.79999999701977","","","","51","0,1,1","3","countryside","155","probe-51","0.06645265210463962","0.4644567593964681","0.8387605270737605","1","","","","","","","",""
"","do_trial","217","1054224","0.0-198.0-0.0","377.6000000014901","","","","51","0,1,1","3","countryside","156","probe-226","0.12712079510919622","0.34965733273878097","0.7947966925800838","1","","","","","","","",""
"","do_trial","218","1059415","0.0-199.0-0.0","660.2999999970198","","","","51","0,1,1","3","countryside","157","probe-200","0.08854065234729497","0.3014507441573131","0.7586797703057309","1","","","","","","","",""
"","do_trial","219","1064460","0.0-200.0-0.0","517.3000000044703","","","","51","0,1,1","3","countryside","158","probe-231","0.08003600510007454","0.3246650871897993","0.7664237348035781","1","","","","","","","",""
"","do_trial","220","1069728","0.0-201.0-0.0","738","","","","51","0,1,1","3","countryside","159","probe-20","0.07305106218802479","0.3071193725575012","0.7490794700407477","1","","","","","","","",""
"","do_bye","221","1071231","0.0-202.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","222","1077233","0.0-203.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","223","1078736","0.0-203.0-1.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","224","1084001","0.0-204.0-0.0","737.6000000014901","","","","50","0,1,1","4","city","160","probe-208","0.05042707686526446","0.3097488710412466","1","1","","","","","","","",""
"","do_trial","225","1088978","0.0-205.0-0.0","445.6000000014901","","","","50","0,1,1","4","city","161","probe-179","0.07573063981164949","0.28283303883113736","1","1","","","","","","","",""
"","do_trial","226","1094100","0.0-206.0-0.0","592.3000000044703","","","","50","0,1,1","4","city","162","probe-156","0.12910857473503765","0.32989580980044575","1","1","","","","","","","",""
"","do_trial","227","1099284","0.0-207.0-0.0","655.8999999985099","","","","50","0,1,1","4","city","163","probe-24","0.117636778953242","0.2941593037653772","1","1","","","","","","","",""
"","do_trial","228","1104390","0.0-208.0-0.0","577.2999999970198","","","","50","0,1,0","4","city","164","probe-172","0.08724684892330138","0.32417735746043214","0.8543080299727174","1","","","","","","","",""
"","do_trial","229","1109210","0.0-209.0-0.0","290.69999999552965","","","","50","1,1,1","4","city","165","probe-141","0.2632838500687304","0.32437406403159047","0.7725226015052813","1","","","","","","","",""
"","do_trial","230","1114389","0.0-210.0-0.0","650","","","","50","0,0,1","4","city","166","probe-90","0.2857432542015222","0.30567244710028657","0.7717002447821182","0","","","","","","","",""
"","do_trial","231","1119316","0.0-211.0-0.0","398.70000000298023","","","","50","1,1,1","4","city","167","probe-64","0.20256963018861182","0.35284154405071133","0.8260864288485944","1","","","","","","","",""
"","do_trial","232","1124480","0.0-212.0-0.0","635.1000000014901","","","","50","0,1,1","4","city","168","probe-170","0.0877000447914211","0.33020710608469667","0.7378333705787865","1","","","","","","","",""
"","do_trial","233","1129266","0.0-213.0-0.0","258.19999999552965","","","","50","0,1,1","4","city","169","probe-88","0.07514570926629102","0.33816659994634163","0.6892001563391762","1","","","","","","","",""
"","do_trial","234","1134143","0.0-214.0-0.0","348.1000000014901","","","","50","0,0,1","4","city","170","probe-139","0.3755707655025014","0.30408615391725585","0.5467163897246693","0","","","","","","","",""
"","do_trial","235","1139025","0.0-215.0-0.0","354.5","","","","50","1,1,0","4","city","171","probe-105","0.5709955180520223","0.34216321075974065","0.5092144399316059","1","","","","","","","",""
"","do_trial","236","1143875","0.0-216.0-0.0","321.1000000014901","","","","50","1,0,0","4","city","172","probe-238","0.730259162195062","0.2101130072743933","0.16744078490654896","0","","","","","","","",""
"","do_trial","237","1148851","0.0-217.0-0.0","447.8999999985099","","","","50","1,0,0","4","city","173","probe-147","0.8835155134717678","0.2385216449212165","0.1933417848517542","0","","","","","","","",""
"","do_trial","238","1153690","0.0-218.0-0.0","310.40000000596046","","","","50","1,0,0","4","city","174","probe-18","0.9311389617149111","0.20116652754568357","0.3634600672550742","0","","","","","","","",""
"","do_trial","239","1158842","0.0-219.0-0.0","623","","","","49","1,0,0","4","city","175","probe-119","0.9176558735366612","0.11406404335943446","0.2899900758115617","1","","","","","","","",""
"","do_trial","240","1163995","0.0-220.0-0.0","623.8000000044703","","","","49","1,0,0","4","city","176","probe-234","0.8969284155959674","0.06865566398958152","0.2838560725001255","1","","","","","","","",""
"","do_trial","241","1168799","0.0-221.0-0.0","277.19999999552965","","","","49","1,0,0","4","city","177","probe-194","0.7793469843669167","0.052100100840526714","0.25537057869416757","1","","","","","","","",""
"","do_trial","242","1173734","0.0-222.0-0.0","406.79999999701977","","","","49","1,0,0","4","city","178","probe-37","0.8491020405929317","0.09113170519219349","0.27472306214931463","1","","","","","","","",""
"","do_trial","243","1178818","0.0-223.0-0.0","556","","","","49","1,0,0","4","city","179","probe-107","0.8624518496080366","0.09944862447144769","0.3510446176876734","1","","","","","","","",""
"","do_trial","244","1184108","0.0-224.0-0.0","761.6000000014901","","","","49","1,0,1","4","city","180","probe-03","0.8523913030871569","0.07102468920303928","0.2881961727886395","1","","","","","","","",""
"","do_trial","245","1188973","0.0-225.0-0.0","337.20000000298023","","","","49","1,0,0","4","city","181","probe-77","0.7637078355096594","0.08350820025805594","0.3734591175237496","1","","","","","","","",""
"","do_trial","246","1193781","0.0-226.0-0.0","278.69999999552965","","","","49","1,0,0","4","city","182","probe-144","0.6996749434639179","0.06801433867960069","0.3100897213923921","1","","","","","","","",""
"","do_trial","247","1198479","0.0-227.0-0.0","167.60000000149012","","","","49","1,0,1","4","city","183","probe-74","0.730455388253831","0.22592281587256793","0.46990716324331927","1","","","","","","","",""
"","do_trial","248","1203257","0.0-228.0-0.0","249.20000000298023","","","","49","1,0,0","4","city","184","probe-58","0.809245066746653","0.09267101782286888","0.4849828277693588","1","","","","","","","",""
"","do_trial","249","1208142","0.0-229.0-0.0","356.29999999701977","","","","49","1,1,1","4","city","185","probe-08","0.7668548912465256","0.13261238695525535","0.5970757600434446","1","","","","","","","",""
"","do_trial","250","1212901","0.0-230.0-0.0","230.39999999850988","","","","49","1,0,0","4","city","186","probe-196","0.7306033636902728","0.1234517718163092","0.5288407332866573","1","","","","","","","",""
"","do_trial","251","1218044","0.0-231.0-0.0","614.2999999970198","","","","49","0,0,1","4","city","187","probe-184","0.7186956875854719","0.0781667983961688","0.47475323392516927","0","","","","","","","",""
"","do_trial","252","1223108","0.0-232.0-0.0","536.2999999970198","","","","49","1,0,1","4","city","188","probe-13","0.6700161790687418","0.13894637579641617","0.550019428195797","1","","","","","","","",""
"","do_trial","253","1228030","0.0-233.0-0.0","393.6000000014901","","","","49","1,1,0","4","city","189","probe-186","0.7176085735880963","0.12753427892623584","0.4729614788218193","1","","","","","","","",""
"","do_trial","254","1232830","0.0-234.0-0.0","271.80000000447035","","","","49","0,0,1","4","city","190","probe-63","0.5631095156383789","0.14037253497443666","0.3624088578106218","0","","","","","","","",""
"","do_trial","255","1238056","0.0-235.0-0.0","697.5","","","","49","0,0,1","4","city","191","probe-214","0.7040194713008087","0.06398878210670476","0.35965919386822637","0","","","","","","","",""
"","do_trial","256","1243589","0.0-236.0-0.0","1004.2000000029802","","","","49","1,0,1","4","city","192","probe-212","0.8502717277090417","0.09618821029739055","0.1626547066657871","1","","","","","","","",""
"","do_trial","257","1248682","0.0-237.0-0.0","564.7999999970198","","","","49","1,0,0","4","city","193","probe-169","0.9170475318489443","0.10380973022215421","0.38292654179585606","1","","","","","","","",""
"","do_trial","258","1254200","0.0-238.0-0.0","989.2000000029802","","","","49","1,0,1","4","city","194","probe-04","0.9412964613521715","0.09531089614268196","0.456707066274553","1","","","","","","","",""
"","do_trial","259","1259437","0.0-239.0-0.0","706","","","","49","1,1,0","4","city","195","probe-145","0.8882567645776392","0.1367351078467175","0.4374039113222928","1","","","","","","","",""
"","do_trial","260","1264418","0.0-240.0-0.0","451.5","","","","49","1,0,0","4","city","196","probe-83","0.902680722254549","0.17097144407965179","0.4128954543244215","1","","","","","","","",""
"","do_trial","261","1269322","0.0-241.0-0.0","375.3999999985099","","","","49","1,0,0","4","city","197","probe-199","0.809508680429956","0.10683622504461104","0.4363065582357912","1","","","","","","","",""
"","do_trial","262","1274541","0.0-242.0-0.0","688.4000000059605","","","","49","1,0,1","4","city","198","probe-162","0.750112855393893","0.20165426456525068","0.4512845542149689","1","","","","","","","",""
"","do_trial","263","1279684","0.0-243.0-0.0","614.3999999985099","","","","49","1,0,1","4","city","199","probe-129","0.7701353108960646","0.164509732810212","0.4808032690397539","1","","","","","","","",""
"","do_bye","264","1281187","0.0-244.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_travel","265","1287188","0.0-245.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_welcome","266","1288691","0.0-245.0-1.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","do_trial","267","1294376","0.0-246.0-0.0","1157.5","","","","49","1,0,0","5","forest","200","probe-61","1","0.10922153557930045","0.4551487162086233","1","","","","","","","",""
"","do_trial","268","1299205","0.0-247.0-0.0","300.5","","","","49","1,1,1","5","forest","201","probe-71","1","0.14183907949389438","0.5111877387450111","1","","","","","","","",""
"","do_trial","269","1304457","0.0-248.0-0.0","723.3000000044703","","","","49","1,0,1","5","forest","202","probe-160","1","0.11715792392103025","0.468766873885485","1","","","","","","","",""
"","do_trial","270","1309418","0.0-249.0-0.0","431.69999999552965","","","","49","1,0,1","5","forest","203","probe-227","1","0.06612746437265155","0.5696589386584286","1","","","","","","","",""
"","do_trial","271","1314603","0.0-250.0-0.0","657","","","","49","1,1,1","5","forest","204","probe-66","0.8789387234605894","0.10387572726385429","0.44908779615505773","1","","","","","","","",""
"","do_trial","272","1319483","0.0-251.0-0.0","352","","","","49","0,1,1","5","forest","205","probe-07","0.8883630971237462","0.15744125472321874","0.46715933419268074","0","","","","","","","",""
"","do_trial","273","1325729","0.0-252.0-0.0","1717.9000000059605","","","","49","1,0,0","5","forest","206","probe-45","0.9024467315392437","0.06674402987299362","0.37529688402286204","1","","","","","","","",""
"","do_trial","274","1330810","0.0-253.0-0.0","551.8000000044703","","","","49","1,0,0","5","forest","207","probe-86","0.7380007540178086","0.07901225896962971","0.34664098995664794","1","","","","","","","",""
"","do_trial","275","1335788","0.0-254.0-0.0","450.80000000447035","","","","49","1,0,1","5","forest","208","probe-85","0.7208092188389328","0.07406025611757629","0.3942454092864102","1","","","","","","","",""
"","do_trial","276","1341241","0.0-255.0-0.0","924","","","","49","1,0,1","5","forest","209","probe-54","0.7006905674958332","0.14999886879978186","0.4421737938524409","1","","","","","","","",""
"","do_trial","277","1346286","0.0-256.0-0.0","517.5999999940395","","","","49","0,0,0","5","forest","210","probe-137","0.5235927051067698","0.05894801864185835","0.5724840297459419","0","","","","","","","",""
"","do_trial","278","1351512","0.0-257.0-0.0","697.2000000029802","","","","49","1,1,1","5","forest","211","probe-110","0.5492422286159625","0.08040572848022752","0.5607255862758664","1","","","","","","","",""
"","do_trial","279","1356580","0.0-258.0-0.0","538.7999999970198","","","","49","1,0,1","5","forest","212","probe-189","0.5159598795743456","0.1605980996686678","0.6799638475771966","1","","","","","","","",""
"","do_trial","280","1361624","0.0-259.0-0.0","516.5","","","","49","1,0,0","5","forest","213","probe-133","0.5688538576861388","0.19649938305185777","0.800509770335781","1","","","","","","","",""
"","do_trial","281","1366572","0.0-260.0-0.0","419.80000000447035","","","","49","0,0,1","5","forest","214","probe-181","0.5296285733148228","0.16751675320958925","0.7987326453418095","0","","","","","","","",""
"","do_trial","282","1371611","0.0-261.0-0.0","509.79999999701977","","","","49","0,0,0","5","forest","215","probe-23","0.5764663478333957","0.1531545226952464","0.8141881619023985","0","","","","","","","",""
"","do_trial","283","1376384","0.0-262.0-0.0","244.39999999850988","","","","49","1,0,1","5","forest","216","probe-108","0.4547404054138874","0.30587394261063167","0.8925475015447066","1","","","","","","","",""
"","do_trial","284","1381322","0.0-263.0-0.0","411","","","","50","0,0,0","5","forest","217","probe-48","0.3991123622372294","0.32664245344133236","0.9425729974194565","0","","","","","","","",""
"","do_trial","285","1386043","0.0-264.0-0.0","192.20000000298023","","","","50","0,0,1","5","forest","218","probe-02","0.3335063178400723","0.3522330205832715","0.9007570376893594","0","","","","","","","",""
