"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","subject_id","response","choice_outcomes","context_n","context_img_id","trial_n","probe_img_id","pR_red","pR_white","pR_black","outcome","contextArray_ind","validImageProbes","invalidImageProbes","pRew_Red","pRew_White","pRew_Black","availableForMemProbe","choice_blocks"
"","do_trial","277","1483800","0.0-256.0-0.0","0.11999998241662979","","","","50","0,0,0","5","highway","210","probe-65","0.3255298865305793","0.42235623301741754","0.7252992316409942","0","","","","","","","",""
"","do_trial","278","1489393","0.0-257.0-0.0","1040.2649999596179","","","","50","0,0,1","5","highway","211","probe-04","0.3413363434788248","0.33571559649513033","0.5987021895242198","0","","","","","","","",""
"","do_trial","279","1494862","0.0-258.0-0.0","917.6049998495728","","","","51","0,0,1","5","highway","212","probe-161","0.6165768758908493","0.21603836476034768","0.5183054961376209","1","","","","","","","",""
"","do_trial","280","1500582","0.0-259.0-0.0","1170.9950000513345","","","","49","0,0,0","5","highway","213","probe-35","0.5785630471306503","0.3250009038529022","0.5017350768137734","0","","","","","","","",""
"","do_trial","281","1506354","0.0-260.0-0.0","1220.350000075996","","","","50","1,1,1","5","highway","214","probe-200","0.5494041294037587","0.29679712342826087","0.5089770648039285","1","","","","","","","",""
"","do_trial","282","1511669","0.0-261.0-0.0","764.4400000572205","","","","50","1,0,0","5","highway","215","probe-148","0.5799318368627512","0.33282518411483564","0.41655135616122396","0","","","","","","","",""
"","do_trial","283","1516878","0.0-262.0-0.0","658.5000001359731","","","","50","1,1,0","5","highway","216","probe-152","0.6789754149413775","0.3661694129414112","0.48304482395329557","1","","","","","","","",""
"","do_trial","284","1522148","0.0-263.0-0.0","719.0199999604374","","","","50","0,0,1","5","highway","217","probe-97","0.6337284266637233","0.26031400741521593","0.42818726935771273","0","","","","","","","",""
"","do_trial","285","1527213","0.0-264.0-0.0","513.1699999328703","","","","50","1,1,1","5","highway","218","probe-181","0.6381061104760147","0.241995285421911","0.6486308466991949","1","","","","","","","",""
"","do_trial","286","1532332","0.0-265.0-0.0","568.2749999687076","","","","50","0,1,0","5","highway","219","probe-15","0.8131006616494686","0.20422003429897104","0.6547084403305101","1","","","","","","","",""
"","do_trial","287","1537809","0.0-266.0-0.0","924.7449999675155","","","","50","1,1,0","5","highway","220","probe-67","0.8643954414784762","0.2347370744326652","0.5348714778037523","1","","","","","","","",""
"","do_trial","288","1544764","0.0-267.0-0.0","2402.3500001057982","","","","50","1,0,0","5","highway","221","probe-120","0.9420062691927363","0.2681398317980997","0.709663118249857","0","","","","","","","",""
"","do_trial","289","1549957","0.0-268.0-0.0","640.1949999853969","","","","50","1,0,1","5","highway","222","probe-166","0.9496634221606788","0.1480780938097449","0.5801043900055841","0","","","","","","","",""
"","do_trial","290","1556084","0.0-269.0-0.0","1578.2850000541657","","","","50","1,0,1","5","highway","223","probe-143","0.8813746618207304","0.18976643843379296","0.5941211194094419","0","","","","","","","",""
"","do_trial","291","1561862","0.0-270.0-0.0","1219.234999967739","","","","51","1,1,0","5","highway","224","probe-43","0.8849236329123521","0.09856739925197949","0.40596751718792673","0","","","","","","","",""
"","do_trial","292","1566917","0.0-271.0-0.0","507.5950000900775","","","","49","1,0,0","5","highway","225","probe-116","0.8253091049737331","0.10616905155596036","0.42049951428193405","1","","","","","","","",""
"","do_trial","293","1572626","0.0-272.0-0.0","1157.9950000159442","","","","49","0,0,0","5","highway","226","probe-210","0.7813133161735324","0.09205509245202098","0.4287552000911882","0","","","","","","","",""
"","do_trial","294","1577835","0.0-273.0-0.0","659.0550001710653","","","","49","0,0,0","5","highway","227","probe-06","0.6791902910961629","0.05344742629170009","0.333944603607739","0","","","","","","","",""
"","do_trial","295","1583130","0.0-274.0-0.0","747.8150001261383","","","","50","1,0,0","5","highway","228","probe-125","0.8185727760867263","0.10357023893926873","0.3933513672549098","0","","","","","","","",""
"","do_trial","296","1588257","0.0-275.0-0.0","577.8049998916686","","","","50","1,0,1","5","highway","229","probe-154","0.7810856506619028","0.12440415520778011","0.5578110889261985","0","","","","","","","",""
"","do_trial","297","1593518","0.0-276.0-0.0","722.4250000435859","","","","51","0,0,0","5","highway","230","probe-142","0.6073506656391768","0.1232954720588018","0.4321164785274262","0","","","","","","","",""
"","do_trial","298","1598641","0.0-277.0-0.0","572.1400000620633","","","","51","1,0,0","5","highway","231","probe-232","0.6147042457601238","0.16017636398622032","0.4057498297923125","0","","","","","","","",""
"","do_trial","299","1603758","0.0-278.0-0.0","566.3600000552833","","","","50","1,0,0","5","highway","232","probe-234","0.6965316792200973","0.06723854928594651","0.3677276473729409","0","","","","","","","",""
"","do_trial","300","1608834","0.0-279.0-0.0","528.019999852404","","","","50","1,0,0","5","highway","233","probe-175","0.651124375546749","0.07047545716547741","0.33815308381839904","0","","","","","","","",""
"","do_trial","301","1614177","0.0-280.0-0.0","786.9349999818951","","","","50","0,0,1","5","highway","234","probe-188","0.6163277621053939","0.08259993289670536","0.4706095788128121","0","","","","","","","",""
"","do_trial","302","1619511","0.0-281.0-0.0","784.3550001271069","","","","50","1,0,0","5","highway","235","probe-223","0.48868934976941064","0.056567534852219624","0.3917881649789957","0","","","","","","","",""
"","do_trial","303","1624669","0.0-282.0-0.0","611.3299999851733","","","","49","1,0,1","5","highway","236","probe-77","0.7539325376154846","0.10341994629809607","0.22570643855603703","1","","","","","","","",""
"","do_trial","304","1629631","0.0-283.0-0.0","409.6900001168251","","","","49","1,0,0","5","highway","237","probe-165","0.8545031778343442","0.1634080386033861","0.26331567294036246","1","","","","","","","",""
"","do_trial","305","1634771","0.0-284.0-0.0","589.0150000341237","","","","49","1,0,1","5","highway","238","probe-228","0.7402021243739186","0.08972036175637602","0.34830707924635657","1","","","","","","","",""
"","do_trial","306","1639779","0.0-285.0-0.0","460.32000007107854","","","","49","1,0,1","5","highway","239","probe-202","0.8870011485077264","0.12083438315060359","0.4951290131738948","1","","","","","","","",""
"","do_bye","307","1641286","0.0-286.0-0.0","null","","","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","308","1645898","0.0-286.0-1.0","4609.045000048354","<div class='center'>You are all done with the first part of the experiment! Thank you for participating. Tomorrow, you will recieve an invite to participate in the next phase of the experiment which you must complete by the end of the day. <p><b>[Press the space bar to end the experiment]</b></p></div>","32","","","","","","","","","","","","0,3,2,1,5,4","68,21,238,1,190,134,123,132,200,19,166,226,193,88,52,184,163,59,186,237,114,11,225,87,121,150,81,130,210,232,140,127,22,69,85,35,137,203,102,161,182,26,159,32,219,213,84,20,208,171,4,109,90,74,57,117,189,223,8,220,224,99,230,122,55,101,216,198,206,50,33,129,172,100,72,45,126,2,135,158,10,211,236,40,16,107,217,98,178,156,215,86,131,80,82,218,167,133,9,234,78,89,23,83,15,149,18,43,152,53,48,112,235,168,197,212,60,41,77,170,63,113,0,106,229,162,51,144,177,179,17,105,214,6,108,139,31,39,228,65,73,191,185,28,47,125,195,97,7,188,104,111,46,136,12,181,194,169,183,155,110,92,61,202,13,143,175,221,75,118,27,95,56,91,103,36,24,49,71,58,196,205,79,29,30,67,239,70,207,25,204,93,154,145,128,173,148,176,120,157,146,94,54,37,192,62,138,44,116,38,64,3,160,34,199,147,151,96,180,14,66,119,165,142,42,115,209,5,124,153,141,231,233,174,187,222,76,164,227,201","4,7,13,8,3,5,15,16,2,11,6,10,17,0,14,1,12,18,9","1,0.8529982323236371,0.8817250737856401,0.9229126600926165,0.8041074416005478,0.6518782896941214,0.7704785469895856,0.6695589640548164,0.7461267999545856,0.7249445637985207,0.591344009364609,0.5332352171127309,0.47680962513542857,0.580831558653346,0.45754670978087286,0.4007484576380395,0.4237002203368722,0.3747665917093028,0.3954056267654214,0.4257551438621512,0.6017161687648812,0.4539902846950809,0.5045224347099773,0.5151235387025311,0.6096916441104447,0.7151405838164321,0.3916446299216739,0.4603291113776241,0.31116100668229635,0.37290749075120255,0.36552260503804657,0.342848408406946,0.2675509852787963,0.338273125972772,0.37429457754459516,0.3904259336229324,0.44129322787732866,0.3878897965913406,0.36112855044122605,0.3286383429649938,0.350151488923189,0.26388117249230364,0.13601711166424632,0.1496620716201128,0.14407884701816534,0.0695218297981316,0.10088821344779174,0.05696150738236639,0.17477614263887176,0.0821075442415046,0.05848405655285927,0.18080014471165384,0.22298381608312354,0.24469024044296253,0.21290822449718722,0.06450529797608778,0.08827549005926855,0.12476707800711424,0.17485403130318897,0.09468987557827392,0.09065832033431179,0.08919993540129977,0.053603527986547855,0.060574924619546514,0.05702039885294965,0.12719180174388567,0.07116278859478033,0.08330488581225896,0.07032638156024625,0.05705034700802458,0.34037676695755614,0.5952446595638153,0.73323846163224,0.8538660854727488,0.9442231712184075,0.9264860750653913,0.7956007238446842,0.8973131474590282,0.910428702334427,0.9150358174521027,0.9042341215770513,0.8829954505254769,0.6984824643283305,0.6729672175955146,0.8025372279030372,0.8340248819595926,0.8580417292466826,0.9355674473892238,0.8920946404990288,0.9126237223490185,1,0.9423483758204739,0.8645082881267306,0.7313395123074687,0.7357973177401889,0.7626824158366218,0.7600618343648361,0.845765965563038,0.9350368396781846,0.9231721077871262,0.804300567609663,0.6780388685404884,0.7322687278262255,0.5992745574064218,0.5378032748755669,0.5436360062199903,0.5053265097932333,0.3505744764731354,0.44645224651637533,0.5415973099197878,0.6679886794923181,0.47445510919271067,0.4906096817514261,0.48346516374370896,0.3238837907266741,0.4058664135378395,0.533405071198186,0.4648827786343616,0.43855477795253955,0.39534500822934815,0.3810609074074267,0.41598714686096444,0.43980021309428174,0.4488881086486434,0.25988416368922695,0.4533938691740461,0.4260551681335275,0.3951535089199157,0.521494270916191,0.46680442638040825,0.40883590940044046,0.3136973380207433,0.17757690659726078,0.3916831455655791,0.371311214298727,0.42882497351007576,0.37736061281994626,0.4222581891076016,0.20724385166099335,0.3290594822129311,0.4506211525573245,0.6052949921714119,0.7037857002100506,0.7147950985104902,0.8265362748402636,0.7920924752248493,0.6811694636380864,0.7848066308911678,0.7910965195783602,0.7658377095690874,1,0.9489112688358929,0.849133462966682,0.8403155913122502,0.7788347714469257,0.7729678204762703,0.7918682768855595,0.7604843007792799,0.7008501131866691,0.8218052444022356,0.6950117271660317,0.7258601480208801,0.6540836395618363,0.5136301845376755,0.6094014790299346,0.4638220706934365,0.21781512105005466,0.48509220901657407,0.5300216578775092,0.4566956914489393,0.43041526953574,0.4654169528387787,0.42071182124313256,0.3971623001741402,0.3893263903313492,0.3356920415485115,0.3794959526187675,0.30267219536320206,0.36516525205778877,0.36550060538029633","0.10556616085429638,0.11480692448534197,0.05687220370207308,0.119058876214366,0.20049676569075062,0.20926014066281567,0.15409674934109957,0.05310242588456918,0.13915116943429678,0.13229136112313414,0.3727993685855315,0.3968034395746625,0.6197221122383305,0.584141905923635,0.7117315630233944,0.859989093583693,0.9364073863227043,0.8405132562748667,0.9051052683751546,0.8691018909200845,0.8671249109758765,0.7932166648004563,0.7683276344607154,0.7164755128556602,0.6744302101884447,0.6350575509638905,0.5497761193504027,0.7370443481761066,0.8009773617264029,0.8822366826154897,1,0.9395434396521566,0.92560620554357,0.8756571779734648,0.9388195927026167,0.8815262980459204,0.8162843928656242,0.7099361472102683,0.7004511999961054,0.7010456132772598,0.6262695272747637,0.6499522531863359,0.6625382686406844,0.6390664080088859,0.4026838133654536,0.23325208501643066,0.27527160319647476,0.36123924674188473,0.3142475932201221,0.3515771706426684,0.5128554058692645,0.3730241976463933,0.45233068230141693,0.44407457537236505,0.5076014260658505,0.3949141688236315,0.46674052649220493,0.41192366373961536,0.48020082349572896,0.26134291853537767,0.3370228709446418,0.4554814162790436,0.44034992011024693,0.2848807889254141,0.24403286383023762,0.29367379569011254,0.19547928490141014,0.3250655313773148,0.09963380806967262,0.17166596380419982,0.16732320822928212,0.23554670157621937,0.16366836930742065,0.12644874613244494,0.0980952831418468,0.12650921408126678,0.18171989868110583,0.13128030613435862,0.19716323061593866,0.16696082356304529,0.18806364922262794,0.11022315850879182,0.11786194247062014,0.12303844605419947,0.14197087960041074,0.10381804086930987,0.08265073008527356,0.06600032806797508,0.14866439505927317,0.09267936660503623,0.10094611055050988,0.053554225491935455,0.05556459938101277,0.07751010216754771,0.05200530329626593,0.07281684443936323,0.14524289047100553,0.22390185101142734,0.2585695921858474,0.0899572710572615,0.328942145712154,0.6331394901870157,0.7247739437041654,0.6759150429977906,0.7097446408081645,0.6857846756725385,0.6124552813861507,0.599661146347992,0.5425011153853209,0.6149464036746456,0.735406126251278,0.6954646298361115,0.7954586007406336,0.7902733242095105,0.7667278452529968,0.7971417276778867,0.6346193364827385,0.6449993907492122,0.7331753023775021,0.6625342388866057,1,0.8396288304028624,0.88902112279611,0.7993079396136403,0.7887524255246615,0.7481144246028039,0.6115799680479493,0.6164808901893231,0.7151234843375569,0.80025460516973,0.6715901362807115,0.7171287244264055,0.6817282971671833,0.7899391864223002,0.8611198606924414,0.9223993932499692,0.8141034941792444,0.7583328027353519,0.8123754095956867,0.5685306035987471,0.44181308519562335,0.3569994775657076,0.42186685324238504,0.38961808774561285,0.48733348873797083,0.4543364453009422,0.5971511134382848,0.4450671969917371,0.4022795092471973,0.3381626302596979,0.47383128386436585,0.47298945828519073,0.4280417767567126,0.3484611535994322,0.4140559589330939,0.46339003494890457,0.516879448422025,0.4153401024241837,0.32165760534129034,0.4237893812071774,0.36358818802793735,0.3365878424546893,0.1887980748519528,0.20389995321801876,0.21120147317144572,0.15996967795284125,0.158174893012726,0.1131323916665426,0.12293392486080391,0.11625120603391192,0.184448904350153,0.0686036889144418,0.11581928885288832,0.2228041960890683,0.16592434493380753,0.15815389066116786,0.15266306217684247,0.06180938219362975,0.07621073845398373,0.09007867540194278","0.5671609648437086,0.5705099994072371,0.45625461520510757,0.42890947792784095,0.3607841623052562,0.4745365150202425,0.4082558981638469,0.27669729302697244,0.24378525580720073,0.36759853373112433,0.33184974330080047,0.2580571927789013,0.2835359340579369,0.3335274790781327,0.2098717987716715,0.05201948142827392,0.05579750952251802,0.06738877290725691,0.16323907527218828,0.16117798195496952,0.2355145731042481,0.24533838694608281,0.17145347093201252,0.11262360408384824,0.14605600125286874,0.147704860168656,0.20914252657701782,0.052764237452604,0.20045544412338118,0.1348252633089546,0.0812587833408144,0.15035796554160094,0.16292799711445227,0.07325696541799663,0.05564026713926762,0.139021424104804,0.19940741358227393,0.11184130652713194,0.12869845558325704,0.16039544444644008,0.1997893851614461,0.32220437725645346,0.3334068110859134,0.5569096316698795,0.6221952359868083,0.6675471611734141,0.8382557689927888,0.9089129661750464,0.8967369386495035,0.6946712465883094,0.6386529651979369,0.6771668727171499,0.7001458203831296,0.6177311661185018,0.7875882702044246,0.7151306655656098,0.7283004642737824,0.657889091651663,0.5711917906632413,0.7129656420751883,1,0.8921683778009858,0.8098823671666426,0.7285416649887726,0.7855345844423738,0.7841555134960101,0.9181654538770685,0.9063460344474039,0.7693336776084525,0.7277820199267104,0.6554970241977168,0.554933945915587,0.3754000975994907,0.4101475249364031,0.44833337014795055,0.45075650043936116,0.38377754432717076,0.48484467352163974,0.3914585653402204,0.4488501627852033,0.28772161761793597,0.2962525413402243,0.23352668421019437,0.26590981636828664,0.4246455237851134,0.3823521031109714,0.4810666679535095,0.5461629889236113,0.49888430223928915,0.41284505063033505,0.3669775675651193,0.34818770858977394,0.3549739958352871,0.48802621867854334,0.41003318705155506,0.43245267197315473,0.31907789050761975,0.4242528603241766,0.4873902076914201,0.46494736536307574,0.26207923676525724,0.272306706146503,0.24847239610202054,0.3629602236293096,0.20578575864920962,0.2792214370432479,0.21615846019278714,0.10638228746236379,0.0804270642590209,0.10303651049839518,0.18761423521934933,0.17367477911633863,0.19306585471072257,0.29641024239429326,0.1702947011167843,0.16026924960987196,0.14866848265170268,0.13439429315440607,0.1801743499747339,0.10642547736900144,0.09046396281961287,0.052579596299244184,0.05772398820581831,0.10461479773974983,0.06616049190845248,0.07491768056122951,0.12415176720266953,0.15522330504781504,0.19878706223617543,0.3787436456715704,0.26063377031074175,0.2782211967605361,0.24027341003485292,0.2684433516613546,0.17386134924609153,0.09688857182870972,0.08610038821043063,0.0627856649669166,0.1409617535582533,0.09880164632572161,0.2138611658458154,0.24524240629669072,0.2221433681651452,0.2047083891178311,0.07350101065365955,0.13978681054580452,0.087614872686421,0.05241332416180397,0.1374189178795077,0.18611499317041857,0.23961744088783662,0.20693800000414952,0.07959868940234686,0.08565112018890708,0.06714839660297116,0.1234168621839153,0.06771439664715534,0.08177828597044724,0.06413676747574092,0.1590724308000803,0.1805564426207548,0.1302555232208234,0.5492450217946824,0.6756549408698215,0.7494264507327892,0.7282283108478633,0.7018868802439381,0.778292936006898,0.9156595725924853,0.8135734464976502,0.682705722193407,0.8695396781017724,0.8443017759155151,0.7890006416227326,0.848925253410103,0.9212794993105444,0.9097365753986273,0.7864013335418845,0.8578115721785027,0.8383004365380987","123,87,41,125,80,84,206,127,129,126,83,124,48,82,85,122,89,162,42,163,45,86,209,81,203,202,207,44,201,200,128,168,43,169,164,205,161,166,88,204,40,208,46,165,121,47","3,1,1,2,1,1,4,1,1,2,1,1,4,2,3,1,1,1,1,2,4,4,2,1,1,1,5,6,1,4,1,1,6,1,1,1,5,5,1,3,3,3,1,1,1,1,1,4,1,1,1,1,1,5,1,1,2,1,1,1"
